image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,3374,1939,3597,2129,0,0.1786307692527771,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,2233,1795,2592,2001,0,0.1883249133825302,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,1645,1958,1985,2110,0,0.20897994935512543,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,1713,1796,1980,1977,0,0.21056663990020752,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,2123,1697,2440,1920,0,0.21691755950450897,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,2041,1783,2292,1994,0,0.22946922481060028,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,2315,313,2486,507,0,0.24861565232276917,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,1701,1667,2015,1874,0,0.2760401964187622,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,2421,1800,2734,1990,0,0.30966654419898987,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,799,1819,1094,2013,0,0.34782665967941284,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,408,2003,836,2153,0,0.39836785197257996,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,1539,1953,1836,2128,0,0.4253290593624115,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,1237,1765,1494,2003,0,0.47487393021583557,3840,2160
436-0078-73.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-73.jpg,2138,1802,2425,2017,0,0.6068817973136902,3840,2160
434-0026-35.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-35.jpg,1125,1673,1356,1853,0,0.15472544729709625,3840,2160
433-0013-27.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/433-0013-27.jpg,2446,1744,2678,1971,0,0.17382538318634033,3840,2160
433-0013-27.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/433-0013-27.jpg,1909,819,2081,1097,0,0.20799048244953156,3840,2160
433-0013-3.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/433-0013-3.jpg,3266,517,3677,969,0,0.27540457248687744,3840,2160
433-0013-3.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/433-0013-3.jpg,1989,1651,2295,2106,0,0.5657260417938232,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1130,1410,1648,1729,0,0.1035284474492073,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1592,1524,1828,1719,0,0.11017119139432907,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,2888,1946,3119,2119,0,0.11868374794721603,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1674,1555,1928,1737,0,0.1228911280632019,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,2581,1201,2860,1439,0,0.12563897669315338,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1724,1106,2660,1666,0,0.13240577280521393,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1689,823,2711,1382,0,0.13535985350608826,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,3187,1987,3427,2151,0,0.13967809081077576,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,2463,1138,3172,1599,0,0.1446644514799118,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,2597,1316,2861,1538,0,0.15688055753707886,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,371,1976,647,2159,0,0.15821953117847443,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1379,1449,2333,1800,0,0.16697141528129578,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1686,1062,1940,1307,0,0.17825402319431305,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,2108,1144,2939,1650,0,0.18117469549179077,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,933,1216,1190,1460,0,0.20272645354270935,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1721,1967,2017,2096,0,0.24311746656894684,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1442,805,2343,1481,0,0.24584050476551056,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,535,2002,826,2160,0,0.2644177973270416,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1263,1962,1503,2126,0,0.2878114879131317,3840,2160
434-0026-165.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-165.jpg,1447,1107,2268,1675,0,0.3060397505760193,3840,2160
436-0078-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-101.jpg,553,2006,766,2160,0,0.10442511737346649,3840,2160
436-0078-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-101.jpg,2154,1485,2422,1690,0,0.11767403036355972,3840,2160
436-0078-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-101.jpg,2420,1509,2712,1695,0,0.1181449443101883,3840,2160
436-0078-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-101.jpg,2579,1480,2839,1673,0,0.12101570516824722,3840,2160
436-0078-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-101.jpg,2771,1964,3018,2136,0,0.1370435506105423,3840,2160
436-0078-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-101.jpg,2904,1917,3132,2119,0,0.1371726542711258,3840,2160
436-0078-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-101.jpg,2276,1960,2560,2123,0,0.15044209361076355,3840,2160
436-0078-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-101.jpg,2739,1494,2971,1700,0,0.15582683682441711,3840,2160
436-0078-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-101.jpg,1377,1531,1679,1723,0,0.21622899174690247,3840,2160
436-0078-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-101.jpg,2156,1957,2456,2124,0,0.34503743052482605,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,2835,1391,3124,1571,0,0.16522637009620667,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,507,1051,811,1292,0,0.16984251141548157,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,625,1471,925,1683,0,0.17918391525745392,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,122,1018,877,1780,0,0.1796501874923706,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,2702,1011,3395,1703,0,0.1827370673418045,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,2075,818,2928,1431,0,0.1860433667898178,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,1085,1074,2154,1635,0,0.19868363440036774,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,823,1947,1048,2117,0,0.2030520886182785,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,1956,1278,2334,1639,0,0.2113363891839981,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,2031,1461,2256,1688,0,0.21925842761993408,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,1577,536,2177,1168,0,0.22498875856399536,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,1327,1120,1760,1466,0,0.22653214633464813,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,499,1167,768,1389,0,0.23107489943504333,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,2669,1386,3023,1584,0,0.2343343049287796,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,2385,1054,3161,1654,0,0.25205713510513306,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,477,970,892,1370,0,0.2618754506111145,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,1732,723,2603,1442,0,0.26560479402542114,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,1674,1036,2701,1673,0,0.32632508873939514,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,1116,807,2080,1384,0,0.3363049626350403,3840,2160
434-0026-172.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-172.jpg,1998,1345,2228,1601,0,0.4437747597694397,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,2278,1085,2603,1446,0,0.10321217030286789,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,3183,5,3403,278,0,0.11561646312475204,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,2735,831,3414,1712,0,0.11729060858488083,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,2750,4,3387,566,0,0.14957180619239807,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,2615,1036,3138,1321,0,0.15593433380126953,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,2656,1075,2913,1324,0,0.16111843287944794,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,2428,949,3197,1649,0,0.18482457101345062,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,2347,1065,2537,1324,0,0.20712542533874512,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,3382,836,3548,1112,0,0.21791794896125793,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,2721,1039,2996,1282,0,0.218205064535141,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,3058,395,3281,654,0,0.22969013452529907,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,3259,1282,3574,1436,0,0.2530558705329895,3840,2160
436-0078-53.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-53.jpg,2958,103,3334,743,0,0.5279982686042786,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,2880,1846,3218,2020,0,0.10082259774208069,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,2458,1631,2703,1844,0,0.1027194932103157,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,2461,567,2774,1083,0,0.11824575811624527,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,2613,1759,2898,1945,0,0.1498500257730484,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,3170,1929,3478,2115,0,0.16005206108093262,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,2402,1652,2829,1897,0,0.19537901878356934,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,2383,1631,2600,1846,0,0.1956687569618225,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,2511,686,2713,956,0,0.2095262110233307,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,1362,963,1880,1799,0,0.22313837707042694,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,3469,1954,3794,2119,0,0.24472014605998993,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,1653,1162,1980,1734,0,0.3168857991695404,3840,2160
436-0078-56.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-56.jpg,2510,333,2937,829,0,0.3573349714279175,3840,2160
433-0013-33.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/433-0013-33.jpg,1103,822,2153,1295,0,0.14445224404335022,3840,2160
433-0013-33.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/433-0013-33.jpg,1543,1630,1803,1870,0,0.1594817191362381,3840,2160
434-0026-140.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-140.jpg,2027,1493,2209,1766,0,0.10420890152454376,3840,2160
434-0026-140.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-140.jpg,1925,1464,2064,1708,0,0.788618803024292,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,1801,1272,2162,1915,0,0.10153307020664215,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,1932,1266,2307,1934,0,0.11095618456602097,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,3305,1944,3629,2100,0,0.11721581965684891,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,1941,848,2140,1114,0,0.1206120103597641,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,1831,903,2504,1857,0,0.1280580461025238,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,1824,552,2233,1187,0,0.12858699262142181,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,3030,1826,3290,1992,0,0.15010686218738556,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,3039,117,3679,753,0,0.18851806223392487,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,1664,819,2275,2036,0,0.19414745271205902,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,3343,173,3569,440,0,0.23607568442821503,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,3285,135,3667,510,0,0.305042564868927,3840,2160
436-0078-54.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-54.jpg,2975,1775,3160,1995,0,0.33762940764427185,3840,2160
434-0026-103.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-103.jpg,2305,766,2534,988,0,0.1410626620054245,3840,2160
434-0026-103.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-103.jpg,1894,891,2074,1078,0,0.2513063848018646,3840,2160
434-0026-103.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-103.jpg,1639,1512,1843,1736,0,0.5868692994117737,3840,2160
434-0026-108.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-108.jpg,1529,1591,1750,1842,0,0.5754764676094055,3840,2160
434-0026-70.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-70.jpg,1766,790,2164,1133,0,0.15755663812160492,3840,2160
434-0026-70.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-70.jpg,1591,1391,1735,1781,0,0.19164016842842102,3840,2160
434-0026-70.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-70.jpg,1874,898,2084,1111,0,0.20707020163536072,3840,2160
434-0026-70.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-70.jpg,2233,1119,2422,1375,0,0.2718190848827362,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,2017,1972,2289,2112,0,0.10525280237197876,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1452,1147,2351,1684,0,0.10546579957008362,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,3217,1968,3433,2152,0,0.11846163123846054,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,3469,1678,3719,1900,0,0.1316697895526886,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1385,857,1606,1141,0,0.13558849692344666,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,2359,759,2583,1011,0,0.13627053797245026,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1226,1609,1502,1777,0,0.13935540616512299,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,2439,1038,3156,1680,0,0.1525694876909256,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1800,1122,2252,1552,0,0.1544398069381714,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1624,628,1841,851,0,0.1607060432434082,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1834,1974,2129,2122,0,0.16579493880271912,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1701,1547,1977,1719,0,0.17381873726844788,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,2370,1393,2768,1563,0,0.19002845883369446,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1238,1509,1520,1739,0,0.2277345061302185,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1720,1983,2011,2130,0,0.2369275838136673,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,540,2003,834,2149,0,0.2565779983997345,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1256,933,1577,1393,0,0.26840347051620483,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,1699,1627,1943,1811,0,0.28608033061027527,3840,2160
434-0026-168.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-168.jpg,2218,1946,2462,2129,0,0.5253740549087524,3840,2160
434-0026-59.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-59.jpg,2351,1532,3243,1900,0,0.10045155137777328,3840,2160
434-0026-59.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-59.jpg,3373,1187,3568,1444,0,0.10316286236047745,3840,2160
434-0026-59.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-59.jpg,2880,1657,3187,1827,0,0.10400424152612686,3840,2160
434-0026-59.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-59.jpg,2682,493,3120,958,0,0.12215005606412888,3840,2160
434-0026-59.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-59.jpg,2127,1544,2482,1749,0,0.12504397332668304,3840,2160
434-0026-59.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-59.jpg,2786,628,3037,870,0,0.1345677673816681,3840,2160
434-0026-59.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-59.jpg,3024,1945,3293,2150,0,0.13987034559249878,3840,2160
